scrap_date,scrap_time,update date,update time-GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-02,20:00:00,2020-08-02,,56,Ethiopia,115184716,17999,,284,,7195,,10520,138,156,2.0,429712,3731,5
2020-08-08,20:00:00,2020-08-08,,56,Ethiopia,115231540,22253,801.0,390,10.0,9707,292.0,12156,185,193,3.0,488936,4243,5
2020-08-12,20:00:00,2020-08-12,,56,Ethiopia,115262756,24175,,440,,10696,,13039,190,210,4.0,520891,4519,5
2020-08-16,20:00:00,2020-08-16,,56,Ethiopia,115293972,28894,,509,,12037,,16348,195,251,4.0,589694,5115,5
2020-08-17,20:00:00,2020-08-17,,56,Ethiopia,115301776,31336,1460.0,544,16.0,12524,165.0,18268,213,272,5.0,629210,5457,5
2020-08-18,20:00:00,2020-08-18,,56,Ethiopia,115309580,31336,,544,,12524,,18268,213,272,5.0,629210,5457,5
2020-08-19,20:00:00,2020-08-19,,56,Ethiopia,115317384,32722,,572,,12938,,19212,216,284,5.0,651311,5648,5
2020-08-20,17:53:00,2020-08-20,,56,Ethiopia,115325188,34058,,600,,13308,,20150,216,295,5.0,672637,5833,5
2020-08-23,21:09:00,2020-08-23,,56,Ethiopia,115348600,40671,1638.0,678,16.0,14995,515.0,24998,248,353,6.0,757057,6563,5
2020-08-24,17:10:00,2020-08-24,,56,Ethiopia,115356404,40671,,678,,14995,,24998,248,353,6.0,757057,6563,5
2020-08-25,23:00:00,2020-08-25,,56,Ethiopia,115364208,43688,1545.0,709,17.0,15796,534.0,27183,290,379,6.0,794686,6888,5
2020-08-26,22:59:00,2020-08-26,,56,Ethiopia,115372012,45221,1533.0,725,16.0,16311,515.0,28185,327,392,6.0,813410,7050,5
2020-08-27,23:00:00,2020-08-27,,56,Ethiopia,115379816,46407,1186.0,745,20.0,16829,518.0,28833,330,402,6.0,831470,7206,5
2020-08-28,23:01:00,2020-08-28,,56,Ethiopia,115387620,48140,1733.0,758,13.0,17415,586.0,29967,357,417,7.0,850236,7369,5
2020-08-29,12:29:00,2020-08-29,,56,Ethiopia,115395424,48140,,758,,17415,,29967,357,417,7.0,850236,7368,5
