scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-12,22:22,1,USA,331388690,6658405,+22158,197762,+341,3928107,+10145,2532536,14347,20092,597,91269119,275414,1.0
2020-09-12,22:22,3,India,1382678448,4751788,+94409,78614,+1108,3699306,+77868,973868,8944,3437,57,55189226,39915,3.0
2020-09-12,22:22,2,Brazil,212859084,4297949,+13971,130870,+396,3530655,,636424,8318,20192,615,14505652,68147,2.0
2020-09-12,22:22,4,Russia,145947058,1057362,+5488,18484,+119,873535,+5428,165343,2300,7245,127,40200000,275442,4.0
2020-09-12,22:22,6,Peru,33061508,716670,,30470,,552214,,133986,1469,21677,922,3482894,105346,2.0
2020-09-12,22:22,8,Colombia,50989576,702088,,22518,,582694,,96876,863,13769,442,3100659,60810,2.0
2020-09-12,22:22,7,Mexico,129199318,658299,+5935,70183,+534,463764,+4914,124352,2892,5095,543,1496322,11582,1.0
2020-09-12,22:22,5,South Africa,59455111,646398,,15378,,574587,,56433,539,10872,259,3884166,65329,5.0
2020-09-12,22:22,9,Spain,46758424,576697,,29747,,,,,1136,12334,636,9987326,213594,4.0
2020-09-12,22:22,12,Argentina,45277637,535705,,11206,+58,409771,+9650,114728,3093,11832,247,1540101,34015,2.0
2020-09-12,22:22,10,Chile,19148635,432666,+2131,11895,+45,404919,+1855,15852,918,22595,621,2791831,145798,2.0
2020-09-12,22:22,11,Iran,84203364,399940,+2139,23029,+116,344516,+1977,32395,3768,4750,273,3532873,41956,3.0
2020-09-12,22:22,19,France,65302471,373911,+10561,30910,+17,89059,,253942,635,5726,473,10000000,153134,4.0
2020-09-12,22:22,13,UK,67957033,365174,+3497,41623,+9,,,,79,5374,612,19293329,283905,4.0
2020-09-12,22:22,15,Bangladesh,165012664,336044,+1282,4702,+34,238271,+2247,93071,,2036,28,1715481,10396,3.0
2020-09-12,22:22,14,Saudi Arabia,34919284,325050,+643,4240,+27,301836,+903,18974,1343,9309,121,5686255,162840,3.0
2020-09-12,22:22,16,Pakistan,221718430,300955,+584,6373,+3,288536,+330,6046,534,1357,29,2908379,13117,3.0
2020-09-12,22:22,18,Turkey,84517546,289635,+1509,6999,+48,257731,+1207,24905,1241,3427,83,8423463,99665,3.0
2020-09-12,22:22,21,Iraq,40395020,286778,+4106,7941,+60,221283,+3887,57554,575,7099,197,1883048,46616,3.0
2020-09-12,22:22,17,Italy,60443857,286297,+1501,35603,+6,213191,+759,37503,182,4737,589,9745975,161240,4.0
2020-09-12,22:22,20,Germany,83837542,260443,+718,9427,+4,234850,+1550,16166,233,3107,112,13436301,160266,4.0
2020-09-12,22:22,22,Philippines,109866193,257863,+4935,4292,+186,187116,+659,66455,990,2347,39,3040790,27677,3.0
2020-09-12,22:22,23,Indonesia,274092684,214746,+3806,8650,+106,152458,+2241,53638,,783,32,2620004,9559,3.0
2020-09-12,22:22,30,Israel,9197590,152525,+3961,1101,+11,113494,+1766,37930,495,16583,120,2710687,294717,3.0
2020-09-12,22:22,28,Ukraine,43680151,151859,+3103,3148,+72,68346,+1341,80365,177,3477,72,1806428,41356,4.0
2020-09-12,22:22,24,Canada,37807535,136119,+493,9170,+7,120071,+397,6878,53,3600,243,6046330,159924,1.0
2020-09-12,22:22,26,Bolivia,11704123,125172,+967,7250,+57,81240,+1757,36682,71,10695,619,269472,23024,2.0
2020-09-12,22:22,25,Qatar,2807805,121523,+236,205,,118475,+276,2843,48,43280,73,685839,244262,3.0
2020-09-12,22:22,27,Ecuador,17695191,114732,,10836,,91242,,12654,367,6484,612,348099,19672,2.0
2020-09-12,22:22,29,Kazakhstan,18820753,106729,+68,1634,,100518,+109,4577,221,5671,87,2571562,136634,3.0
2020-09-12,22:22,38,Romania,19211470,102386,+1311,4127,+27,42811,+1801,55448,467,5329,215,2066860,107585,4.0
2020-09-12,22:22,32,Dominican Republic,10869340,102232,,1941,,75747,,24544,210,9406,179,408014,37538,1.0
2020-09-12,22:22,31,Egypt,102706660,100708,,5607,,82473,,12628,41,981,55,135000,1314,5.0
2020-09-12,22:22,34,Panama,4327967,100330,,2140,,72858,,25332,135,23182,494,389532,90003,1.0
2020-09-12,22:22,37,Kuwait,4282874,94211,+736,558,+1,84404,+744,9249,94,21997,130,673003,157138,3.0
2020-09-12,22:22,36,Belgium,11599689,91537,+969,9919,+2,18689,+30,62929,67,7891,855,2566088,221220,4.0
2020-09-12,22:22,35,Oman,5131262,88337,,762,,83325,,4250,161,17215,149,309212,60260,3.0
2020-09-12,22:22,33,Sweden,10111779,86505,,5846,,,,,13,8555,578,1250488,123666,4.0
2020-09-12,22:22,49,Morocco,36996380,84435,+2238,1553,+29,65867,+1673,17015,252,2282,42,2207396,59665,5.0
2020-09-12,22:22,42,Netherlands,17142474,81012,+1231,6253,+1,,,,50,4726,365,1832451,106895,4.0
2020-09-12,22:22,40,Guatemala,17979543,81009,,2929,,69703,,8377,5,4506,163,273067,15188,1.0
2020-09-12,22:22,41,UAE,9913830,78849,+1007,399,+1,68983,+521,9467,,7953,40,8042775,811268,3.0
2020-09-12,22:22,39,Belarus,9448696,73975,+191,744,+6,72547,+178,684,,7829,79,1642109,173792,4.0
2020-09-12,22:22,44,Japan,126397943,73901,,1412,,65590,,6899,191,585,11,1685711,13337,3.0
2020-09-12,22:22,43,Poland,37838240,73650,+603,2182,+13,59725,+877,11743,85,1946,58,2970888,78515,4.0
2020-09-12,22:22,47,Honduras,9935210,66049,+247,2058,+9,16613,+1036,47378,31,6648,207,157292,15832,1.0
2020-09-12,22:22,56,Ethiopia,115504680,63888,+521,996,+10,24493,+469,38399,330,553,9,1130850,9791,5.0
2020-09-12,22:22,46,Portugal,10190682,63310,+497,1860,+5,43894,+250,17556,59,6213,183,2229753,218803,4.0
2020-09-12,22:22,50,Bahrain,1712520,58839,,210,+2,52776,,5853,27,34358,123,1230227,718372,3.0
2020-09-12,22:22,57,Venezuela,28419609,58663,,468,,46960,,11235,111,2064,16,1824287,64191,2.0
2020-09-12,22:22,45,Singapore,5859452,57357,+42,27,,56699,+92,631,,9789,5,2281104,389303,3.0
2020-09-12,22:22,48,Nigeria,207110363,56017,,1076,,43998,,10943,7,270,5,433206,2092,5.0
2020-09-12,22:22,61,Costa Rica,5103301,53969,,583,,20710,,32676,221,10575,114,175050,34301,1.0
